age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
59,Private,156667,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,United-States,>50K
31,Private,175339,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,1887,50,Cuba,<=50K
53,State-gov,229647,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,55,United-States,>50K
23,Private,632593,HS-grad,9,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,Mexico,<=50K
33,Private,36741,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,45,United-States,<=50K
64,Self-emp-not-inc,222635,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K
56,Private,31387,Bachelors,13,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,>50K
29,Private,285020,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
56,Private,118057,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,Trinadad&Tobago,>50K
51,Private,262478,Assoc-voc,14,Separated,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
47,Self-emp-inc,99911,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
43,Private,254933,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,35,United-States,<=50K
65,Private,185455,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Female,0,0,50,United-States,<=50K
21,Private,814850,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,South,<=50K
21,Private,150601,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Own-child,White,Male,0,0,50,United-States,<=50K
57,Private,227910,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,0,0,37,United-States,<=50K
37,Private,206707,11th,11,Separated,Sales,Unmarried,Black,Female,0,0,40,United-States,<=50K
54,Private,168782,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,<=50K
52,Private,502752,Bachelors,13,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,60,United-States,<=50K
50,Self-emp-inc,196501,Masters,14,Never-married,Handlers-cleaners,Not-in-family,White,Female,3674,0,40,United-States,<=50K
49,Self-emp-not-inc,97741,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
35,Private,187097,Some-college,10,Divorced,Sales,Unmarried,Black,Male,0,0,40,United-States,<=50K
45,Private,180497,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,57,United-States,<=50K
33,Private,282678,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
58,Private,340408,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
33,Private,77698,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,4101,0,40,United-States,<=50K
44,Self-emp-not-inc,78875,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,30,United-States,>50K
26,Private,193246,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,44,United-States,<=50K
54,Private,19302,5th-6th,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2001,39,El-Salvador,<=50K
60,Private,120172,Bachelors,13,Divorced,Handlers-cleaners,Not-in-family,White,Female,0,0,8,United-States,<=50K
50,Private,180522,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,>50K
34,Private,122272,Masters,14,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
30,Private,222445,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,7688,0,40,United-States,<=50K
46,Private,23074,11th,13,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,68,United-States,<=50K
59,Self-emp-inc,112115,10th,4,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
90,Private,254025,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
55,Private,30244,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,60,United-States,<=50K
30,Private,198452,10th,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
31,Private,196344,11th,13,Married-civ-spouse,Tech-support,Wife,White,Male,0,0,40,United-States,<=50K
21,Private,142712,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,60,United-States,>50K
45,Private,330080,11th,7,Divorced,Exec-managerial,Unmarried,White,Female,0,0,20,United-States,<=50K
64,Private,103021,11th,7,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
20,State-gov,318280,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,0,0,15,United-States,<=50K
21,Private,215251,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,<=50K
34,Private,399088,Some-college,10,Married-civ-spouse,Craft-repair,Wife,White,Female,0,1977,55,United-States,>50K
40,Private,112362,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,Mexico,<=50K
40,Private,632733,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
27,Private,238386,11th,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
34,Private,347491,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
21,Private,188403,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
31,Private,127595,Preschool,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,6,Mexico,<=50K
48,Private,296066,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Male,0,0,55,United-States,>50K
26,Local-gov,50053,Bachelors,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,<=50K
58,Private,258883,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,20051,0,40,United-States,>50K
21,Private,329059,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
38,Private,173115,11th,7,Never-married,Adm-clerical,Own-child,Black,Male,0,0,30,United-States,<=50K
41,Private,110457,10th,5,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
19,Private,314007,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,12,United-States,<=50K
28,Private,250226,HS-grad,9,Never-married,Prof-specialty,Unmarried,White,Female,0,0,20,United-States,<=50K
46,Federal-gov,55048,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,3103,0,40,United-States,>50K
42,Local-gov,162282,HS-grad,9,Married-spouse-absent,Other-service,Unmarried,White,Female,0,0,35,United-States,<=50K
43,Private,296152,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,7,United-States,<=50K
25,Private,176520,11th,7,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,20,United-States,<=50K
58,Self-emp-not-inc,280798,Some-college,10,Married-civ-spouse,Craft-repair,Wife,White,Male,0,0,40,United-States,>50K
49,Private,249351,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,Jamaica,>50K
72,Private,229375,7th-8th,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
44,Local-gov,165519,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,38,United-States,<=50K
36,Private,29658,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,<=50K
27,Private,124827,Assoc-acdm,10,Married-civ-spouse,Other-service,Husband,White,Female,0,0,40,United-States,>50K
46,Private,167868,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,40,United-States,<=50K
33,Private,204742,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K
30,Private,154863,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Mexico,<=50K
32,Private,183765,10th,15,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,80,United-States,<=50K
50,Private,186067,HS-grad,9,Divorced,Other-service,Not-in-family,White,Male,0,0,33,United-States,>50K
36,Private,105021,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Female,0,0,32,United-States,<=50K
20,Private,194809,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,3103,0,50,United-States,<=50K
29,Private,112847,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,2415,55,United-States,<=50K
34,State-gov,24361,9th,5,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
23,Private,166774,9th,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,24,United-States,<=50K
40,Private,402016,12th,9,Never-married,Other-service,Own-child,White,Male,0,0,37,United-States,<=50K
39,Private,365739,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
45,Private,314727,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
48,Private,154964,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,43,United-States,>50K
47,Private,262978,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
60,Private,208946,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,35,United-States,<=50K
56,Private,177125,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Female,0,0,40,United-States,>50K
25,Private,199539,HS-grad,9,Never-married,Other-service,Not-in-family,Amer-Indian-Eskimo,Male,0,0,50,United-States,<=50K
24,Private,99233,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
34,Self-emp-not-inc,261504,Some-college,10,Divorced,Sales,Not-in-family,Other,Male,0,0,40,Ireland,<=50K
47,Local-gov,187715,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,45,United-States,>50K
90,Private,183781,Some-college,10,Divorced,Sales,Not-in-family,White,Female,0,0,50,United-States,<=50K
28,Private,86492,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,0,0,24,United-States,<=50K
33,Local-gov,150336,Masters,9,Divorced,Prof-specialty,Not-in-family,White,Male,14344,0,60,United-States,<=50K
54,Private,170174,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,42,United-States,<=50K
18,Private,106935,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,70,United-States,<=50K
53,Private,72630,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,<=50K
38,Private,132686,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,1902,15,United-States,>50K
39,Private,432480,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,32,United-States,<=50K
40,Private,339952,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
47,Private,189241,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,17,United-States,<=50K
63,Federal-gov,75867,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,15,United-States,<=50K
75,Private,31195,HS-grad,9,Widowed,Other-service,Unmarried,Black,Female,0,0,42,United-States,<=50K
38,Private,226081,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
50,Private,37997,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,<=50K
51,Private,122971,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Female,0,1564,43,England,<=50K
28,Private,255582,HS-grad,9,Separated,Craft-repair,Unmarried,White,Male,0,0,70,England,>50K
66,Federal-gov,103634,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Cambodia,>50K
44,Private,133729,HS-grad,16,Never-married,Sales,Not-in-family,White,Male,0,0,38,United-States,<=50K
36,Private,158993,7th-8th,10,Married-civ-spouse,Sales,Husband,White,Male,5013,0,40,United-States,<=50K
29,Private,170850,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
50,Self-emp-not-inc,108256,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,Black,Female,0,0,40,United-States,<=50K
50,Local-gov,193050,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,25,United-States,>50K
26,Local-gov,288419,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Female,0,0,40,United-States,<=50K
48,Local-gov,54897,Masters,4,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,20,United-States,<=50K
24,Private,170070,7th-8th,14,Never-married,Sales,Not-in-family,Black,Male,0,0,25,United-States,<=50K
55,Self-emp-inc,235556,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
32,Private,191393,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,40,United-States,<=50K
41,Private,99185,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,40,Philippines,<=50K
24,Private,112160,Some-college,10,Never-married,Craft-repair,Other-relative,White,Female,0,0,20,United-States,<=50K
44,Private,112181,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
42,Local-gov,80896,7th-8th,4,Never-married,Transport-moving,Not-in-family,White,Male,0,0,45,United-States,<=50K
28,Private,244933,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,1977,40,United-States,<=50K
26,Private,372838,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
53,Private,248059,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
54,Self-emp-not-inc,60548,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,United-States,<=50K
42,Private,132053,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,50,Cuba,>50K
29,Private,109015,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,45,United-States,<=50K
53,Federal-gov,31365,HS-grad,9,Divorced,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,<=50K
25,Private,145995,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,45,United-States,<=50K
31,Private,156848,Bachelors,13,Divorced,Sales,Unmarried,White,Male,0,0,40,United-States,<=50K
28,Private,176262,Doctorate,13,Never-married,Machine-op-inspct,Own-child,Black,Female,0,0,36,United-States,<=50K
71,Private,152452,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,40,United-States,>50K
42,Private,394860,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Ireland,<=50K
54,Self-emp-not-inc,188961,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
39,Private,272856,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,4508,0,30,United-States,<=50K
22,Private,169759,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,25,United-States,<=50K
43,Private,54576,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,48,United-States,>50K
26,Private,45687,Bachelors,13,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Female,0,0,38,United-States,<=50K
21,Private,242804,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Male,0,0,33,United-States,<=50K
52,State-gov,112507,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,0,0,50,United-States,>50K
32,Self-emp-inc,283918,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,White,Male,5178,0,20,United-States,>50K
46,Private,192208,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
28,Private,23871,Assoc-acdm,12,Never-married,Other-service,Own-child,White,Male,0,0,35,United-States,<=50K
31,Private,135304,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,White,Male,5178,0,50,United-States,>50K
57,Private,236944,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,United-States,>50K
40,Private,59590,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,>50K
18,Private,513977,12th,9,Never-married,Prof-specialty,Own-child,White,Male,0,0,50,United-States,<=50K
78,Private,192140,Assoc-acdm,12,Married-civ-spouse,Sales,Wife,White,Male,0,1902,70,United-States,<=50K
33,Private,130808,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,India,>50K
19,Private,215686,Bachelors,7,Never-married,Sales,Not-in-family,White,Female,1086,0,25,United-States,<=50K
41,Private,32954,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
59,Private,116641,Some-college,10,Married-spouse-absent,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
27,Private,251170,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White,Female,0,0,48,United-States,<=50K
33,Self-emp-not-inc,184756,Prof-school,10,Never-married,Farming-fishing,Own-child,White,Female,0,0,60,United-States,<=50K
44,Private,116960,HS-grad,9,Separated,Prof-specialty,Own-child,White,Female,0,0,50,United-States,>50K
27,Private,230951,HS-grad,9,Never-married,Tech-support,Own-child,White,Male,0,0,40,United-States,<=50K
26,Private,151835,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
38,Private,64322,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,30,United-States,<=50K
44,Private,354351,Bachelors,13,Never-married,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,<=50K
20,Private,168682,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,24,Vietnam,<=50K
27,Private,161819,HS-grad,9,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K
28,Self-emp-not-inc,79874,Assoc-voc,11,Never-married,Sales,Unmarried,White,Male,0,0,30,United-States,<=50K
24,Private,87076,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
37,Private,32086,HS-grad,9,Separated,Exec-managerial,Unmarried,White,Female,6723,0,30,United-States,<=50K
41,Private,27432,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,5178,0,30,United-States,>50K
78,Private,71898,Assoc-acdm,11,Divorced,Prof-specialty,Not-in-family,Black,Male,0,0,40,United-States,<=50K
57,Private,103403,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,40,United-States,<=50K
67,Private,181547,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
38,Private,104575,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
